trait_id	trait_name	accession_id	held_out_group	logo_fold	is_test
705	CL	9747	south_sweden	south_sweden	False
705	CL	9748	south_sweden	south_sweden	False
705	CL	9757	south_sweden	south_sweden	False
705	CL	9758	south_sweden	south_sweden	False
705	CL	9759	south_sweden	south_sweden	False
705	CL	9761	south_sweden	south_sweden	False
705	CL	9762	south_sweden	south_sweden	False
705	CL	9764	south_sweden	south_sweden	False
705	CL	9766	south_sweden	south_sweden	False
705	CL	9768	south_sweden	south_sweden	False
705	CL	9769	south_sweden	south_sweden	False
705	CL	9770	south_sweden	south_sweden	False
705	CL	9771	south_sweden	south_sweden	False
705	CL	9772	south_sweden	south_sweden	False
705	CL	9774	south_sweden	south_sweden	False
705	CL	9775	south_sweden	south_sweden	False
705	CL	9776	south_sweden	south_sweden	False
705	CL	9777	south_sweden	south_sweden	False
705	CL	9778	south_sweden	south_sweden	False
705	CL	9779	south_sweden	south_sweden	False
705	CL	9780	south_sweden	south_sweden	False
705	CL	9781	south_sweden	south_sweden	False
705	CL	9782	south_sweden	south_sweden	False
705	CL	9783	south_sweden	south_sweden	False
705	CL	9784	south_sweden	south_sweden	False
705	CL	9785	south_sweden	south_sweden	False
705	CL	9786	south_sweden	south_sweden	False
705	CL	9787	south_sweden	south_sweden	False
705	CL	9788	south_sweden	south_sweden	False
705	CL	9789	south_sweden	south_sweden	False
705	CL	9790	south_sweden	south_sweden	False
705	CL	9791	south_sweden	south_sweden	False
705	CL	9792	south_sweden	south_sweden	False
705	CL	9793	south_sweden	south_sweden	False
705	CL	9794	south_sweden	south_sweden	False
705	CL	9795	south_sweden	south_sweden	False
705	CL	9796	south_sweden	south_sweden	False
705	CL	9797	south_sweden	south_sweden	False
705	CL	9798	south_sweden	south_sweden	False
705	CL	9799	south_sweden	south_sweden	False
705	CL	9800	south_sweden	south_sweden	False
705	CL	9801	south_sweden	south_sweden	False
705	CL	9802	south_sweden	south_sweden	False
705	CL	9803	south_sweden	south_sweden	False
705	CL	9804	south_sweden	south_sweden	False
705	CL	9805	south_sweden	south_sweden	False
705	CL	9806	south_sweden	south_sweden	False
705	CL	9807	south_sweden	south_sweden	False
705	CL	9808	south_sweden	south_sweden	False
705	CL	9809	south_sweden	south_sweden	False
705	CL	9810	south_sweden	south_sweden	False
705	CL	9811	south_sweden	south_sweden	False
705	CL	9812	south_sweden	south_sweden	False
705	CL	9813	south_sweden	south_sweden	False
705	CL	9814	south_sweden	south_sweden	False
705	CL	9815	south_sweden	south_sweden	False
705	CL	9816	south_sweden	south_sweden	False
705	CL	9819	south_sweden	south_sweden	False
705	CL	9821	south_sweden	south_sweden	False
705	CL	9822	south_sweden	south_sweden	False
705	CL	9823	south_sweden	south_sweden	False
705	CL	9827	south_sweden	south_sweden	False
705	CL	9828	south_sweden	south_sweden	False
705	CL	9830	south_sweden	south_sweden	False
705	CL	9831	south_sweden	south_sweden	False
705	CL	9832	south_sweden	south_sweden	False
705	CL	9833	south_sweden	south_sweden	False
705	CL	9835	south_sweden	south_sweden	False
705	CL	9836	south_sweden	south_sweden	False
705	CL	9837	south_sweden	south_sweden	False
705	CL	9839	south_sweden	south_sweden	False
705	CL	9840	south_sweden	south_sweden	False
705	CL	9843	south_sweden	south_sweden	False
705	CL	9844	south_sweden	south_sweden	False
705	CL	9845	south_sweden	south_sweden	False
705	CL	9846	south_sweden	south_sweden	False
705	CL	9849	south_sweden	south_sweden	False
705	CL	9850	south_sweden	south_sweden	False
705	CL	9854	south_sweden	south_sweden	False
705	CL	9855	south_sweden	south_sweden	False
705	CL	9856	south_sweden	south_sweden	False
705	CL	9857	south_sweden	south_sweden	False
705	CL	9858	south_sweden	south_sweden	False
705	CL	9859	south_sweden	south_sweden	False
705	CL	9861	south_sweden	south_sweden	False
705	CL	9862	south_sweden	south_sweden	False
705	CL	9864	south_sweden	south_sweden	False
705	CL	9866	south_sweden	south_sweden	False
705	CL	9867	south_sweden	south_sweden	False
705	CL	9870	south_sweden	south_sweden	False
705	CL	9871	south_sweden	south_sweden	False
705	CL	9875	south_sweden	south_sweden	False
705	CL	9876	south_sweden	south_sweden	False
705	CL	9878	south_sweden	south_sweden	False
705	CL	9881	south_sweden	south_sweden	False
705	CL	9882	south_sweden	south_sweden	False
705	CL	9883	south_sweden	south_sweden	False
705	CL	9885	south_sweden	south_sweden	False
705	CL	9887	south_sweden	south_sweden	False
705	CL	9888	south_sweden	south_sweden	False
705	CL	9894	south_sweden	south_sweden	False
705	CL	9895	south_sweden	south_sweden	False
705	CL	9897	south_sweden	south_sweden	False
705	CL	9898	south_sweden	south_sweden	False
705	CL	9899	south_sweden	south_sweden	False
705	CL	9900	south_sweden	south_sweden	False
705	CL	9901	south_sweden	south_sweden	False
705	CL	9902	south_sweden	south_sweden	False
705	CL	9908	south_sweden	south_sweden	False
705	CL	9909	south_sweden	south_sweden	False
705	CL	9910	south_sweden	south_sweden	False
705	CL	9911	south_sweden	south_sweden	False
705	CL	9912	south_sweden	south_sweden	False
705	CL	9914	south_sweden	south_sweden	False
705	CL	9915	south_sweden	south_sweden	False
705	CL	9917	south_sweden	south_sweden	False
705	CL	9918	south_sweden	south_sweden	False
705	CL	9920	south_sweden	south_sweden	False
705	CL	9921	south_sweden	south_sweden	False
705	CL	9924	south_sweden	south_sweden	False
705	CL	9925	south_sweden	south_sweden	False
705	CL	9926	south_sweden	south_sweden	False
705	CL	9927	south_sweden	south_sweden	False
705	CL	9929	south_sweden	south_sweden	False
705	CL	9930	south_sweden	south_sweden	False
705	CL	9932	south_sweden	south_sweden	False
705	CL	9933	south_sweden	south_sweden	False
705	CL	9935	south_sweden	south_sweden	False
705	CL	9937	south_sweden	south_sweden	False
705	CL	9938	south_sweden	south_sweden	False
705	CL	9939	south_sweden	south_sweden	False
705	CL	9941	south_sweden	south_sweden	False
705	CL	9943	south_sweden	south_sweden	False
705	CL	9944	south_sweden	south_sweden	False
705	CL	9945	south_sweden	south_sweden	False
705	CL	9947	south_sweden	south_sweden	False
705	CL	9950	south_sweden	south_sweden	False
705	CL	9952	south_sweden	south_sweden	False
705	CL	9953	south_sweden	south_sweden	False
705	CL	9958	south_sweden	south_sweden	False
705	CL	9959	south_sweden	south_sweden	False
705	CL	9960	south_sweden	south_sweden	False
705	CL	9962	south_sweden	south_sweden	False
705	CL	9963	south_sweden	south_sweden	False
705	CL	9964	south_sweden	south_sweden	False
705	CL	9965	south_sweden	south_sweden	False
705	CL	9966	south_sweden	south_sweden	False
705	CL	9968	south_sweden	south_sweden	False
705	CL	9969	south_sweden	south_sweden	False
705	CL	9970	south_sweden	south_sweden	False
705	CL	9971	south_sweden	south_sweden	False
705	CL	9972	south_sweden	south_sweden	False
705	CL	9974	south_sweden	south_sweden	False
705	CL	9975	south_sweden	south_sweden	False
705	CL	9976	south_sweden	south_sweden	False
705	CL	9978	south_sweden	south_sweden	False
705	CL	9979	south_sweden	south_sweden	False
705	CL	9983	south_sweden	south_sweden	False
705	CL	9984	south_sweden	south_sweden	False
705	CL	9985	south_sweden	south_sweden	False
705	CL	9986	south_sweden	south_sweden	False
705	CL	9987	south_sweden	south_sweden	False
705	CL	9988	south_sweden	south_sweden	False
705	CL	9990	south_sweden	south_sweden	False
705	CL	9991	south_sweden	south_sweden	False
705	CL	9995	south_sweden	south_sweden	False
705	CL	9998	south_sweden	south_sweden	False
705	CL	9999	south_sweden	south_sweden	False
705	CL	10001	south_sweden	south_sweden	False
705	CL	10002	south_sweden	south_sweden	False
705	CL	10004	south_sweden	south_sweden	False
705	CL	10005	south_sweden	south_sweden	False
705	CL	10006	south_sweden	south_sweden	False
705	CL	10008	south_sweden	south_sweden	False
705	CL	10009	south_sweden	south_sweden	False
705	CL	10010	south_sweden	south_sweden	False
705	CL	10011	south_sweden	south_sweden	False
705	CL	10012	south_sweden	south_sweden	False
705	CL	10013	south_sweden	south_sweden	False
705	CL	10014	south_sweden	south_sweden	False
705	CL	10015	south_sweden	south_sweden	False
705	CL	10018	south_sweden	south_sweden	False
705	CL	10020	south_sweden	south_sweden	False
705	CL	10022	south_sweden	south_sweden	False
705	CL	10023	south_sweden	south_sweden	False
705	CL	139	south_sweden	south_sweden	False
705	CL	265	south_sweden	south_sweden	False
705	CL	870	south_sweden	south_sweden	False
705	CL	932	south_sweden	south_sweden	False
705	CL	997	south_sweden	south_sweden	True
705	CL	1062	south_sweden	south_sweden	True
705	CL	1063	south_sweden	south_sweden	True
705	CL	1158	south_sweden	south_sweden	True
705	CL	1257	south_sweden	south_sweden	False
705	CL	1317	south_sweden	south_sweden	False
705	CL	1872	south_sweden	south_sweden	False
705	CL	2317	south_sweden	south_sweden	False
705	CL	5151	south_sweden	south_sweden	False
705	CL	5577	south_sweden	south_sweden	False
705	CL	5768	south_sweden	south_sweden	False
705	CL	5830	south_sweden	south_sweden	True
705	CL	5837	south_sweden	south_sweden	False
705	CL	5893	south_sweden	south_sweden	False
705	CL	6009	south_sweden	south_sweden	False
705	CL	6011	south_sweden	south_sweden	False
705	CL	6013	south_sweden	south_sweden	False
705	CL	6016	south_sweden	south_sweden	False
705	CL	6017	south_sweden	south_sweden	False
705	CL	6020	south_sweden	south_sweden	True
705	CL	6021	south_sweden	south_sweden	True
705	CL	6023	south_sweden	south_sweden	True
705	CL	6024	south_sweden	south_sweden	True
705	CL	6030	south_sweden	south_sweden	False
705	CL	6034	south_sweden	south_sweden	True
705	CL	6035	south_sweden	south_sweden	True
705	CL	6041	south_sweden	south_sweden	True
705	CL	6046	south_sweden	south_sweden	False
705	CL	6064	south_sweden	south_sweden	False
705	CL	6070	south_sweden	south_sweden	False
705	CL	6071	south_sweden	south_sweden	False
705	CL	6073	south_sweden	south_sweden	True
705	CL	6074	south_sweden	south_sweden	True
705	CL	6076	south_sweden	south_sweden	True
705	CL	6090	south_sweden	south_sweden	True
705	CL	6092	south_sweden	south_sweden	True
705	CL	6094	south_sweden	south_sweden	True
705	CL	6097	south_sweden	south_sweden	True
705	CL	6098	south_sweden	south_sweden	True
705	CL	6099	south_sweden	south_sweden	True
705	CL	6100	south_sweden	south_sweden	True
705	CL	6102	south_sweden	south_sweden	True
705	CL	6106	south_sweden	south_sweden	True
705	CL	6107	south_sweden	south_sweden	True
705	CL	6108	south_sweden	south_sweden	False
705	CL	6112	south_sweden	south_sweden	True
705	CL	6118	south_sweden	south_sweden	True
705	CL	6124	south_sweden	south_sweden	True
705	CL	6125	south_sweden	south_sweden	True
705	CL	6126	south_sweden	south_sweden	True
705	CL	6128	south_sweden	south_sweden	True
705	CL	6132	south_sweden	south_sweden	True
705	CL	6133	south_sweden	south_sweden	True
705	CL	6134	south_sweden	south_sweden	True
705	CL	6136	south_sweden	south_sweden	True
705	CL	6137	south_sweden	south_sweden	True
705	CL	6138	south_sweden	south_sweden	True
705	CL	6145	south_sweden	south_sweden	True
705	CL	6148	south_sweden	south_sweden	True
705	CL	6149	south_sweden	south_sweden	True
705	CL	6150	south_sweden	south_sweden	True
705	CL	6153	south_sweden	south_sweden	False
705	CL	6169	south_sweden	south_sweden	False
705	CL	6173	south_sweden	south_sweden	False
705	CL	6174	south_sweden	south_sweden	False
705	CL	6177	south_sweden	south_sweden	False
705	CL	6180	south_sweden	south_sweden	False
705	CL	6195	south_sweden	south_sweden	True
705	CL	6202	south_sweden	south_sweden	True
705	CL	6203	south_sweden	south_sweden	True
705	CL	6210	south_sweden	south_sweden	False
705	CL	6217	south_sweden	south_sweden	False
705	CL	6220	south_sweden	south_sweden	False
705	CL	6221	south_sweden	south_sweden	False
705	CL	6237	south_sweden	south_sweden	False
705	CL	6238	south_sweden	south_sweden	False
705	CL	6240	south_sweden	south_sweden	False
705	CL	6241	south_sweden	south_sweden	False
705	CL	6242	south_sweden	south_sweden	True
705	CL	6258	south_sweden	south_sweden	False
705	CL	6268	south_sweden	south_sweden	False
705	CL	6413	south_sweden	south_sweden	True
705	CL	6901	south_sweden	south_sweden	False
705	CL	6968	south_sweden	south_sweden	False
705	CL	6973	south_sweden	south_sweden	False
705	CL	6979	south_sweden	south_sweden	False
705	CL	7103	south_sweden	south_sweden	False
705	CL	7255	south_sweden	south_sweden	False
705	CL	7332	south_sweden	south_sweden	False
705	CL	7384	south_sweden	south_sweden	False
705	CL	7430	south_sweden	south_sweden	False
705	CL	7517	south_sweden	south_sweden	False
705	CL	8230	south_sweden	south_sweden	True
705	CL	8231	south_sweden	south_sweden	True
705	CL	8234	south_sweden	south_sweden	True
705	CL	8237	south_sweden	south_sweden	True
705	CL	8240	south_sweden	south_sweden	True
705	CL	8249	south_sweden	south_sweden	True
705	CL	8256	south_sweden	south_sweden	False
705	CL	8264	south_sweden	south_sweden	False
705	CL	8369	south_sweden	south_sweden	True
705	CL	8376	south_sweden	south_sweden	False
705	CL	9069	south_sweden	south_sweden	False
705	CL	9079	south_sweden	south_sweden	False
705	CL	9081	south_sweden	south_sweden	False
705	CL	9084	south_sweden	south_sweden	False
705	CL	9085	south_sweden	south_sweden	False
705	CL	9089	south_sweden	south_sweden	False
705	CL	9091	south_sweden	south_sweden	False
705	CL	9099	south_sweden	south_sweden	False
705	CL	9100	south_sweden	south_sweden	False
705	CL	9103	south_sweden	south_sweden	False
705	CL	9121	south_sweden	south_sweden	False
705	CL	9125	south_sweden	south_sweden	False
705	CL	9130	south_sweden	south_sweden	False
705	CL	9323	south_sweden	south_sweden	False
705	CL	9352	south_sweden	south_sweden	True
705	CL	9353	south_sweden	south_sweden	True
705	CL	9369	south_sweden	south_sweden	True
705	CL	9380	south_sweden	south_sweden	True
705	CL	9390	south_sweden	south_sweden	True
705	CL	9399	south_sweden	south_sweden	True
705	CL	9402	south_sweden	south_sweden	True
705	CL	9404	south_sweden	south_sweden	True
705	CL	9407	south_sweden	south_sweden	True
705	CL	9408	south_sweden	south_sweden	True
705	CL	9412	south_sweden	south_sweden	True
705	CL	9427	south_sweden	south_sweden	False
705	CL	9451	south_sweden	south_sweden	True
705	CL	9453	south_sweden	south_sweden	True
705	CL	9455	south_sweden	south_sweden	True
705	CL	9470	south_sweden	south_sweden	True
705	CL	9481	south_sweden	south_sweden	True
705	CL	9510	south_sweden	south_sweden	False
705	CL	9513	south_sweden	south_sweden	False
705	CL	9520	south_sweden	south_sweden	False
705	CL	9522	south_sweden	south_sweden	False
705	CL	9525	south_sweden	south_sweden	False
705	CL	9532	south_sweden	south_sweden	False
705	CL	9533	south_sweden	south_sweden	False
705	CL	9534	south_sweden	south_sweden	False
705	CL	9537	south_sweden	south_sweden	False
705	CL	9540	south_sweden	south_sweden	False
705	CL	9541	south_sweden	south_sweden	False
705	CL	9544	south_sweden	south_sweden	False
705	CL	9547	south_sweden	south_sweden	False
705	CL	9551	south_sweden	south_sweden	False
705	CL	9553	south_sweden	south_sweden	False
705	CL	9554	south_sweden	south_sweden	False
705	CL	9559	south_sweden	south_sweden	False
705	CL	9565	south_sweden	south_sweden	False
705	CL	9568	south_sweden	south_sweden	False
705	CL	9569	south_sweden	south_sweden	False
705	CL	9571	south_sweden	south_sweden	False
705	CL	9577	south_sweden	south_sweden	False
705	CL	9578	south_sweden	south_sweden	False
705	CL	9579	south_sweden	south_sweden	False
705	CL	9583	south_sweden	south_sweden	False
705	CL	9584	south_sweden	south_sweden	False
705	CL	9587	south_sweden	south_sweden	False
705	CL	9588	south_sweden	south_sweden	False
705	CL	9589	south_sweden	south_sweden	False
705	CL	9592	south_sweden	south_sweden	False
705	CL	9594	south_sweden	south_sweden	False
705	CL	9595	south_sweden	south_sweden	False
705	CL	9596	south_sweden	south_sweden	False
705	CL	9601	south_sweden	south_sweden	False
705	CL	9607	south_sweden	south_sweden	False
705	CL	9612	south_sweden	south_sweden	False
705	CL	9626	south_sweden	south_sweden	False
705	CL	9627	south_sweden	south_sweden	False
705	CL	9629	south_sweden	south_sweden	False
705	CL	9633	south_sweden	south_sweden	False
705	CL	9634	south_sweden	south_sweden	False
705	CL	9635	south_sweden	south_sweden	False
705	CL	9638	south_sweden	south_sweden	False
705	CL	9643	south_sweden	south_sweden	False
705	CL	9658	south_sweden	south_sweden	False
705	CL	9665	south_sweden	south_sweden	False
705	CL	9668	south_sweden	south_sweden	False
705	CL	9669	south_sweden	south_sweden	False
705	CL	9671	south_sweden	south_sweden	False
705	CL	9677	south_sweden	south_sweden	False
705	CL	9678	south_sweden	south_sweden	False
705	CL	9679	south_sweden	south_sweden	False
705	CL	9692	south_sweden	south_sweden	False
705	CL	9703	south_sweden	south_sweden	False
705	CL	9708	south_sweden	south_sweden	False
705	CL	9710	south_sweden	south_sweden	False
705	CL	9713	south_sweden	south_sweden	False
705	CL	9718	south_sweden	south_sweden	False
705	CL	9719	south_sweden	south_sweden	False
705	CL	9722	south_sweden	south_sweden	False
705	CL	9732	south_sweden	south_sweden	False
705	CL	9733	south_sweden	south_sweden	False
705	CL	9749	south_sweden	south_sweden	False
705	CL	9755	south_sweden	south_sweden	False
705	CL	9756	south_sweden	south_sweden	False
705	CL	9817	south_sweden	south_sweden	False
705	CL	9820	south_sweden	south_sweden	False
705	CL	9825	south_sweden	south_sweden	False
705	CL	9826	south_sweden	south_sweden	False
705	CL	9834	south_sweden	south_sweden	False
705	CL	9838	south_sweden	south_sweden	False
705	CL	9841	south_sweden	south_sweden	False
705	CL	9847	south_sweden	south_sweden	False
705	CL	9848	south_sweden	south_sweden	False
705	CL	9852	south_sweden	south_sweden	False
705	CL	9853	south_sweden	south_sweden	False
705	CL	9860	south_sweden	south_sweden	False
705	CL	9868	south_sweden	south_sweden	False
705	CL	9869	south_sweden	south_sweden	False
705	CL	9873	south_sweden	south_sweden	False
705	CL	9874	south_sweden	south_sweden	False
705	CL	9879	south_sweden	south_sweden	False
705	CL	9880	south_sweden	south_sweden	False
705	CL	9886	south_sweden	south_sweden	False
705	CL	9890	south_sweden	south_sweden	False
705	CL	9891	south_sweden	south_sweden	False
705	CL	9892	south_sweden	south_sweden	False
705	CL	9903	south_sweden	south_sweden	False
705	CL	9904	south_sweden	south_sweden	False
705	CL	9905	south_sweden	south_sweden	False
705	CL	9906	south_sweden	south_sweden	False
705	CL	9928	south_sweden	south_sweden	False
705	CL	9942	south_sweden	south_sweden	False
705	CL	9946	south_sweden	south_sweden	False
705	CL	9949	south_sweden	south_sweden	False
705	CL	9951	south_sweden	south_sweden	False
705	CL	9955	south_sweden	south_sweden	False
705	CL	9956	south_sweden	south_sweden	False
705	CL	9957	south_sweden	south_sweden	False
705	CL	9980	south_sweden	south_sweden	False
705	CL	9981	south_sweden	south_sweden	False
705	CL	9982	south_sweden	south_sweden	False
705	CL	9993	south_sweden	south_sweden	False
705	CL	9996	south_sweden	south_sweden	False
705	CL	9997	south_sweden	south_sweden	False
705	CL	10017	south_sweden	south_sweden	False
705	CL	9514	south_sweden	south_sweden	False
705	CL	88	spain	spain	False
705	CL	108	spain	spain	False
705	CL	159	spain	spain	False
705	CL	350	spain	spain	False
705	CL	351	spain	spain	False
705	CL	403	spain	spain	False
705	CL	410	spain	spain	False
705	CL	424	spain	spain	False
705	CL	428	spain	spain	False
705	CL	430	spain	spain	False
705	CL	630	spain	spain	False
705	CL	763	spain	spain	False
705	CL	765	spain	spain	False
705	CL	766	spain	spain	False
705	CL	768	spain	spain	False
705	CL	772	spain	spain	False
705	CL	801	spain	spain	False
705	CL	915	spain	spain	False
705	CL	991	spain	spain	False
705	CL	992	spain	spain	False
705	CL	1002	spain	spain	False
705	CL	1061	spain	spain	False
705	CL	1254	spain	spain	False
705	CL	1552	spain	spain	False
705	CL	1829	spain	spain	False
705	CL	1853	spain	spain	False
705	CL	1890	spain	spain	False
705	CL	1925	spain	spain	False
705	CL	1954	spain	spain	False
705	CL	2016	spain	spain	False
705	CL	2171	spain	spain	False
705	CL	2202	spain	spain	False
705	CL	2276	spain	spain	False
705	CL	2278	spain	spain	False
705	CL	4779	spain	spain	False
705	CL	4807	spain	spain	False
705	CL	4826	spain	spain	False
705	CL	4884	spain	spain	False
705	CL	4900	spain	spain	False
705	CL	4958	spain	spain	False
705	CL	5023	spain	spain	False
705	CL	5104	spain	spain	False
705	CL	5165	spain	spain	False
705	CL	5210	spain	spain	False
705	CL	5236	spain	spain	False
705	CL	5253	spain	spain	False
705	CL	5276	spain	spain	False
705	CL	5349	spain	spain	False
705	CL	5353	spain	spain	False
705	CL	5486	spain	spain	False
705	CL	5644	spain	spain	False
705	CL	5720	spain	spain	False
705	CL	5726	spain	spain	False
705	CL	5741	spain	spain	False
705	CL	5748	spain	spain	False
705	CL	5757	spain	spain	False
705	CL	5772	spain	spain	False
705	CL	5779	spain	spain	False
705	CL	5784	spain	spain	False
705	CL	5800	spain	spain	False
705	CL	5811	spain	spain	False
705	CL	5822	spain	spain	False
705	CL	5831	spain	spain	False
705	CL	5832	spain	spain	False
705	CL	5865	spain	spain	False
705	CL	5874	spain	spain	False
705	CL	5890	spain	spain	False
705	CL	5907	spain	spain	False
705	CL	5921	spain	spain	False
705	CL	5950	spain	spain	False
705	CL	5984	spain	spain	False
705	CL	5993	spain	spain	False
705	CL	6008	spain	spain	False
705	CL	6036	spain	spain	False
705	CL	6038	spain	spain	False
705	CL	6039	spain	spain	False
705	CL	6040	spain	spain	False
705	CL	6042	spain	spain	False
705	CL	6043	spain	spain	False
705	CL	6086	spain	spain	False
705	CL	6104	spain	spain	False
705	CL	6105	spain	spain	False
705	CL	6109	spain	spain	False
705	CL	6111	spain	spain	False
705	CL	6114	spain	spain	False
705	CL	6115	spain	spain	False
705	CL	6122	spain	spain	False
705	CL	6140	spain	spain	False
705	CL	6142	spain	spain	False
705	CL	6151	spain	spain	False
705	CL	6172	spain	spain	False
705	CL	6184	spain	spain	False
705	CL	6188	spain	spain	False
705	CL	6189	spain	spain	False
705	CL	6191	spain	spain	False
705	CL	6192	spain	spain	False
705	CL	6193	spain	spain	False
705	CL	6194	spain	spain	False
705	CL	6198	spain	spain	False
705	CL	6201	spain	spain	False
705	CL	6243	spain	spain	False
705	CL	6244	spain	spain	False
705	CL	6296	spain	spain	False
705	CL	6390	spain	spain	False
705	CL	6396	spain	spain	False
705	CL	6424	spain	spain	False
705	CL	6434	spain	spain	False
705	CL	6445	spain	spain	False
705	CL	6680	spain	spain	False
705	CL	6744	spain	spain	False
705	CL	6900	spain	spain	False
705	CL	6909	spain	spain	False
705	CL	6963	spain	spain	False
705	CL	6967	spain	spain	False
705	CL	6970	spain	spain	True
705	CL	6974	spain	spain	False
705	CL	6975	spain	spain	False
705	CL	6981	spain	spain	False
705	CL	6982	spain	spain	False
705	CL	6984	spain	spain	False
705	CL	6986	spain	spain	False
705	CL	6987	spain	spain	False
705	CL	6989	spain	spain	False
705	CL	6990	spain	spain	False
705	CL	6992	spain	spain	False
705	CL	6997	spain	spain	False
705	CL	7000	spain	spain	False
705	CL	7002	spain	spain	False
705	CL	7003	spain	spain	False
705	CL	7008	spain	spain	False
705	CL	7013	spain	spain	False
705	CL	7014	spain	spain	False
705	CL	7025	spain	spain	False
705	CL	7026	spain	spain	False
705	CL	7028	spain	spain	False
705	CL	7031	spain	spain	False
705	CL	7036	spain	spain	False
705	CL	7058	spain	spain	False
705	CL	7061	spain	spain	False
705	CL	7062	spain	spain	False
705	CL	7063	spain	spain	False
705	CL	7064	spain	spain	False
705	CL	7067	spain	spain	False
705	CL	7068	spain	spain	False
705	CL	7071	spain	spain	False
705	CL	7072	spain	spain	False
705	CL	7077	spain	spain	False
705	CL	7092	spain	spain	False
705	CL	7094	spain	spain	False
705	CL	7096	spain	spain	False
705	CL	7102	spain	spain	False
705	CL	7106	spain	spain	False
705	CL	7107	spain	spain	False
705	CL	7109	spain	spain	False
705	CL	7117	spain	spain	False
705	CL	7119	spain	spain	False
705	CL	7120	spain	spain	False
705	CL	7125	spain	spain	False
705	CL	7126	spain	spain	False
705	CL	7127	spain	spain	False
705	CL	7130	spain	spain	False
705	CL	7133	spain	spain	False
705	CL	7138	spain	spain	False
705	CL	7143	spain	spain	False
705	CL	7147	spain	spain	False
705	CL	7158	spain	spain	False
705	CL	7160	spain	spain	False
705	CL	7161	spain	spain	False
705	CL	7162	spain	spain	False
705	CL	7163	spain	spain	False
705	CL	7164	spain	spain	False
705	CL	7165	spain	spain	False
705	CL	7169	spain	spain	False
705	CL	7177	spain	spain	False
705	CL	7181	spain	spain	False
705	CL	7186	spain	spain	False
705	CL	7192	spain	spain	False
705	CL	7199	spain	spain	False
705	CL	7202	spain	spain	False
705	CL	7203	spain	spain	False
705	CL	7207	spain	spain	False
705	CL	7208	spain	spain	False
705	CL	7209	spain	spain	False
705	CL	7213	spain	spain	False
705	CL	7217	spain	spain	False
705	CL	7218	spain	spain	False
705	CL	7223	spain	spain	False
705	CL	7231	spain	spain	False
705	CL	7236	spain	spain	False
705	CL	7244	spain	spain	False
705	CL	7248	spain	spain	False
705	CL	7250	spain	spain	False
705	CL	7258	spain	spain	False
705	CL	7268	spain	spain	False
705	CL	7273	spain	spain	False
705	CL	7276	spain	spain	False
705	CL	7280	spain	spain	False
705	CL	7282	spain	spain	False
705	CL	7287	spain	spain	False
705	CL	7288	spain	spain	False
705	CL	7296	spain	spain	False
705	CL	7298	spain	spain	False
705	CL	7305	spain	spain	False
705	CL	7306	spain	spain	False
705	CL	7307	spain	spain	False
705	CL	7314	spain	spain	False
705	CL	7316	spain	spain	False
705	CL	7319	spain	spain	False
705	CL	7320	spain	spain	False
705	CL	7322	spain	spain	False
705	CL	7328	spain	spain	True
705	CL	7333	spain	spain	False
705	CL	7337	spain	spain	False
705	CL	7342	spain	spain	False
705	CL	7343	spain	spain	False
705	CL	7344	spain	spain	False
705	CL	7346	spain	spain	False
705	CL	7347	spain	spain	False
705	CL	7349	spain	spain	False
705	CL	7350	spain	spain	False
705	CL	7353	spain	spain	False
705	CL	7354	spain	spain	False
705	CL	7356	spain	spain	False
705	CL	7372	spain	spain	False
705	CL	7373	spain	spain	False
705	CL	7377	spain	spain	False
705	CL	7378	spain	spain	False
705	CL	7382	spain	spain	False
705	CL	7383	spain	spain	False
705	CL	7387	spain	spain	False
705	CL	7394	spain	spain	False
705	CL	7396	spain	spain	False
705	CL	7404	spain	spain	False
705	CL	7411	spain	spain	False
705	CL	7413	spain	spain	False
705	CL	7415	spain	spain	False
705	CL	7416	spain	spain	False
705	CL	7418	spain	spain	False
705	CL	7419	spain	spain	False
705	CL	7424	spain	spain	False
705	CL	7427	spain	spain	False
705	CL	7460	spain	spain	False
705	CL	7471	spain	spain	False
705	CL	7477	spain	spain	False
705	CL	7516	spain	spain	False
705	CL	7717	spain	spain	False
705	CL	7917	spain	spain	False
705	CL	7947	spain	spain	False
705	CL	8077	spain	spain	False
705	CL	8132	spain	spain	False
705	CL	8222	spain	spain	False
705	CL	8233	spain	spain	False
705	CL	8235	spain	spain	False
705	CL	8236	spain	spain	False
705	CL	8238	spain	spain	False
705	CL	8239	spain	spain	False
705	CL	8241	spain	spain	False
705	CL	8242	spain	spain	False
705	CL	8243	spain	spain	False
705	CL	8244	spain	spain	False
705	CL	8246	spain	spain	False
705	CL	8247	spain	spain	False
705	CL	8259	spain	spain	False
705	CL	8283	spain	spain	False
705	CL	8284	spain	spain	False
705	CL	8285	spain	spain	False
705	CL	8290	spain	spain	False
705	CL	8297	spain	spain	False
705	CL	8306	spain	spain	False
705	CL	8307	spain	spain	False
705	CL	8311	spain	spain	False
705	CL	8312	spain	spain	False
705	CL	8326	spain	spain	False
705	CL	8334	spain	spain	False
705	CL	8335	spain	spain	False
705	CL	8337	spain	spain	False
705	CL	8343	spain	spain	False
705	CL	8351	spain	spain	False
705	CL	8354	spain	spain	False
705	CL	8357	spain	spain	True
705	CL	8365	spain	spain	False
705	CL	8366	spain	spain	False
705	CL	8386	spain	spain	False
705	CL	8387	spain	spain	False
